City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal,Medal_Points
Barcelona,1992.0,Baseball,Baseball,baseball,"KOHIYAMA, Masahito",Male,JPN,Japan,M,Bronze,1
Barcelona,1992.0,Baseball,Baseball,baseball,"DIAZ LOREN, Giorge",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Baseball,Baseball,baseball,"WANG, Kuang-Shih",Male,TPE,Taiwan,M,Silver,2
Barcelona,1992.0,Baseball,Baseball,baseball,"SUGIYAMA, Kento",Male,JPN,Japan,M,Bronze,1
Barcelona,1992.0,Baseball,Baseball,baseball,"JONG, Yeu-Jeng",Male,TPE,Taiwan,M,Silver,2
Barcelona,1992.0,Baseball,Baseball,baseball,"HERNANDEZ PEDROSO, Orlando",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Baseball,Baseball,baseball,"URRUTIA QUIROGA, Ermidelio",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Baseball,Baseball,baseball,"LIN, Chao-Huang",Male,TPE,Taiwan,M,Silver,2
Barcelona,1992.0,Baseball,Baseball,baseball,"MESA MARTINEZ, Victor",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Baseball,Baseball,baseball,"LIAO, Ming-Hsiung",Male,TPE,Taiwan,M,Silver,2
Barcelona,1992.0,Baseball,Baseball,baseball,"SATO, Yasuhiro",Male,JPN,Japan,M,Bronze,1
Barcelona,1992.0,Baseball,Baseball,baseball,"TOGO, Akihiro",Male,JPN,Japan,M,Bronze,1
Barcelona,1992.0,Baseball,Baseball,baseball,"LO, Kuo-Chong",Male,TPE,Taiwan,M,Silver,2
Barcelona,1992.0,Baseball,Baseball,baseball,"MIWA, Takashi",Male,JPN,Japan,M,Bronze,1
Barcelona,1992.0,Baseball,Baseball,baseball,"OSHIMA, Koichi",Male,JPN,Japan,M,Bronze,1
Barcelona,1992.0,Baseball,Baseball,baseball,"TOKUNAGA, Koji",Male,JPN,Japan,M,Bronze,1
Barcelona,1992.0,Baseball,Baseball,baseball,"SUGIURA, Masanori",Male,JPN,Japan,M,Bronze,1
Barcelona,1992.0,Baseball,Baseball,baseball,"PAI, Kun-Hong",Male,TPE,Taiwan,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"CVJETICANIN, Danko",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"PAZDRAZDIS, Alvydas",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"ZHAN, Shuping",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"LI, Xin",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"ZHENG, Dongmei",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"JOVAISA, Sergejus",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"EWING, Patrick Aloysius",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"MALONE, Karl",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"LI, Dongmei",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"JACKSON, Tammy",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"PIPPEN, Scottie",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"MCCONNELL, Suzanne",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"BULLETT, Victoria",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"DIMAVICIUS, Darius",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"JOHNSON, Earvin",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"DIXON, Medina",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"SOUMNIKOVA, Irina",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"LAETTNER, Christian D.",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"SABONIS, Arvydas",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"EDWARDS, Teresa",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"TORNIKIDOU, Elena",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"PETROVIC, Drazen",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"KOMAZEC, Arijan",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"KUKOC, Toni",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"BARKLEY, Charles",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"LIU, Jun",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"RADJA, Dino",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"NAGLIC, Aramis",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"BOUNATIANTS, Elen",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"BARANOVA, Elena",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"DAVIS, Clarissa",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"JONES, Carolyn",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"BIRD, Larry",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"KRAPIKAS, Gintaras",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"MARCIULIONIS, Sarunas",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"KARNISOVAS, Arturas",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"MINKH, Irina",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"WEATHERSPOON, Teresa",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"MULLIN, Christopher Paul",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"PERASOVIC, Velimir",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"BRAZDAUSKIS, Romanas",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"TKACHENKO, Marina",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"ROBINSON, David Maurice",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"CHOMICIUS, Valdemaras",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"GREGOV, Alan",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"CHARLES, Daedra",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"ZHENG, Xiulin",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"JORDAN, Michael",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"ALANOVIC, Vladan",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"STOCKTON, John Houston",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"GERLITS, Irina",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"KURTINAITIS, Rimas",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"VRANKOVIC, Stojko",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"MCCLAIN, Katrina Felicia",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"DREXLER, Clyde",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"CHVAIBOVITCH, Elena",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"TABAK, Zan",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"ORR, Victoria",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"ARAPOVIC, Franjo",Male,CRO,Croatia,M,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"CONG, Xuedi",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"EINIKIS, Gintaras",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"ZABOLOUEVA, Svetlana",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"VISOCKAS, Arunas",Male,LTU,Lithuania,M,Bronze,1
Barcelona,1992.0,Basketball,Basketball,basketball,"LIU, Qing",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"ZHIRKO, Elena",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"PENG, Ping",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"KHOUDACHOVA, Elena",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"ZHENG, Haixia",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"ZASSOULSKAIA, Natalia",Female,EUN,Unified team,W,Gold,3
Barcelona,1992.0,Basketball,Basketball,basketball,"HE, Jun",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"WANG, Fang",Female,CHN,China,W,Silver,2
Barcelona,1992.0,Basketball,Basketball,basketball,"COOPER, Cynthia",Female,USA,United States,W,Bronze,1
Barcelona,1992.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"KJALL, Jyri Göran",Male,FIN,Finland,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,+ 91kg (super heavyweight),"BALADO MENDEZ, Roberto",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"BERES, Zoltan",Male,HUN,Hungary,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,+ 91kg (super heavyweight),"ROUSSINOV, Svilen Aldinov",Male,BUL,Bulgaria,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"ZAOULITCHNI, Rostislav",Male,EUN,Unified team,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,63.5 - 67kg (welterweight),"ACEVEDO SANTIAGO, Anibal",Male,PUR,Puerto Rico*,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,71-75kg,"JOHNSON, Christopher",Male,CAN,Canada,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"VINENT, Hector",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,+ 91kg (super heavyweight),"NIELSEN, Brian",Male,DEN,Denmark,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,+ 91kg (super heavyweight),"IGBINEGHU, Richard",Male,NGR,Nigeria,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,- 48kg (light-flyweight),"VELASCO, Roel",Male,PHI,Philippines,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,67 - 71kg (light-middleweight),"DELIBAS, Orhan",Male,NED,Netherlands,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,54 - 57kg (featherweight),"TEWS, Andreas",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,57 - 60kg (lightweight),"RUDOLPH, Marco",Male,GER,Germany,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,54 - 57kg (featherweight),"PALIANI, Ramazi",Male,EUN,Unified team,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,81 - 91kg (heavyweight),"VANDERLIJDE, Arnold",Male,NED,Netherlands,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,- 48kg (light-flyweight),"QUAST, Jan",Male,GER,Germany,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,71-75kg,"HERNANDEZ ASCUY, Ariel",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,67 - 71kg (light-middleweight),"LEMUS GARCIA, Juan Carlos",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,- 48kg (light-flyweight),"BOJINOV, Daniel Petrov",Male,BUL,Bulgaria,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,48 - 51kg (flyweight),"CHOI, Chol Su",Male,PRK,"Korea, North",M,Gold,3
Barcelona,1992.0,Boxing,Boxing,81 - 91kg (heavyweight),"SAVON, Felix",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,54 - 57kg (featherweight),"REYES LOPEZ, Faustino",Male,ESP,Spain,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"LEDUC, Mark",Male,CAN,Canada,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,- 48kg (light-flyweight),"MARCELO GARCIA, Rogelio",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,57 - 60kg (lightweight),"HONG, Sung Sik",Male,KOR,"Korea, South",M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"DOROFTEI, Leonard Dorin",Male,ROU,Romania,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,63.5 - 67kg (welterweight),"CHENGLAI, Arkom",Male,THA,Thailand,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,51 - 54kg (bantamweight),"ACHIK, Mohamed",Male,MAR,Morocco,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,48 - 51kg (flyweight),"KOVACS, Istvan",Male,HUN,Hungary,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,81 - 91kg (heavyweight),"TUA, David",Male,NZL,New Zealand,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,57 - 60kg (lightweight),"BAYARSAIKHAN, Namjil",Male,MGL,Mongolia,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,54 - 57kg (featherweight),"SOLTANI, Hocine",Male,ALG,Algeria,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,48 - 51kg (flyweight),"AUSTIN, Timothy",Male,USA,United States,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"MAY, Torsten",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,51 - 54kg (bantamweight),"LI, Gwang Sik",Male,PRK,"Korea, North",M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,71-75kg,"LEE, Seung Bae",Male,KOR,"Korea, South",M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,51 - 54kg (bantamweight),"CASAMAYOR JOHNSON, Joel",Male,CUB,Cuba,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,63.5 - 67kg (welterweight),"HERNANDEZ SIERRA, Juan",Male,CUB,Cuba,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"BARTNIK, Wojciech",Male,POL,Poland,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,71-75kg,"BYRD, Christopher",Male,USA,United States,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,67 - 71kg (light-middleweight),"REID, Robin David",Male,GBR,United Kingdom,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,63.5 - 67kg (welterweight),"CARRUTH, Michael",Male,IRL,Ireland,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,48 - 51kg (flyweight),"GONZALEZ SANCHEZ, Raul",Male,CUB,Cuba,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,51 - 54kg (bantamweight),"MCCULLOUGH, Wayne",Male,IRL,Ireland,M,Silver,2
Barcelona,1992.0,Boxing,Boxing,57 - 60kg (lightweight),"DE LA HOYA, Oscar",Male,USA,United States,M,Gold,3
Barcelona,1992.0,Boxing,Boxing,67 - 71kg (light-middleweight),"MIZSEI, Gyorgy",Male,HUN,Hungary,M,Bronze,1
Barcelona,1992.0,Boxing,Boxing,81 - 91kg (heavyweight),"IZONRITEI, David",Male,NGR,Nigeria,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"FREDERIKSEN, Christian Wigeo",Male,DEN,Denmark,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"PAPKE, Ulrich",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"ROSENQVIST, Susanne",Female,SWE,Sweden,W,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"PORTWICH, Ramona",Female,GER,Germany,W,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"FISCHER, Birgit",Female,GER,Germany,W,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"PAPKE, Ulrich",Male,GER,Germany,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"KOBAN, Rita",Female,HUN,Hungary,W,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"FREIMUT, Maciej",Male,POL,Poland,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"MASSEIKOV, Alexandre",Male,EUN,Unified team,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"GUTSCHE, Torsten Rene",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"BUKHALOV, Nikolai Petkov",Male,BUL,Bulgaria,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"NIELSSON, Arne",Male,DEN,Denmark,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"SPELLY, Ingo",Male,GER,Germany,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"ROBINSON, Clint",Male,AUS,Australia,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"BLUHM, Kay",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"ANDERSSON, Agneta",Female,SWE,Sweden,W,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"MARINOV, Martin Guerguiev",Male,BUL,Bulgaria,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"DYLEWSKA-SWIATOWIAK, Izabella",Female,POL,Poland,W,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"CSIPES, Ferenc",Male,HUN,Hungary,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"DONUSZ, Eva",Female,HUN,Hungary,W,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"VON APPEN, Mario",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"VON SECK, Anke",Female,GER,Germany,W,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"HOLMANN, Knut",Male,NOR,Norway,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"HAGLUND, Maria",Female,SWE,Sweden,W,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"ANDERSSON, Agneta",Female,SWE,Sweden,W,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"STOYANOV, Blagovest Nikolov",Male,BUL,Bulgaria,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"BORCHERT, Katrin",Female,GER,Germany,W,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"BUKHALOV, Nikolai Petkov",Male,BUL,Bulgaria,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"CZIGANY, Kinga",Female,HUN,Hungary,W,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"DREOSSI, Bruno",Male,ITA,Italy,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"DONUSZ, Eva",Female,HUN,Hungary,W,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"OLSSON, Anna",Female,SWE,Sweden,W,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"KOLEHMAINEN, Mikko Yrjö",Male,FIN,Finland,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"KOTOWICZ, Grzegorz",Male,POL,Poland,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"REINECK, Thomas",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"VON SECK, Anke",Female,GER,Germany,W,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"HOYER, Didier",Male,FRA,France,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"SUNDQVIST, Karl",Male,SWE,Sweden,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"ROSSI, Antonio",Male,ITA,Italy,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"HOLMANN, Knut",Male,NOR,Norway,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"GRAHAM, Kelvin John",Male,AUS,Australia,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"WOOD, Steven Michael",Male,AUS,Australia,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"GYULAY, Zsolt",Male,HUN,Hungary,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"BLUHM, Kay",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"PORTWICH, Ramona",Female,GER,Germany,W,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"KLEMENTYEV, Ivans",Male,LAT,Latvia,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"BIALKOWSKI, Dariusz",Male,POL,Poland,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"GUTSCHE, Torsten Rene",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"BARTON, Gregory Mark",Male,USA,United States,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"BOIVIN, Olivier",Male,FRA,France,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"KOBAN, Rita",Female,HUN,Hungary,W,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"SLIWINSKI, Michal",Male,EUN,Unified team,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"ZALA, Gyorgy",Male,HUN,Hungary,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"HEUKRODT, Olaf",Male,GER,Germany,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"FIDEL, Laszlo",Male,HUN,Hungary,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"WOHLLEBE, Andre Gerhard",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"MESZAROS, Erika",Female,HUN,Hungary,W,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"DOVGALYONOK, Dmitri",Male,EUN,Unified team,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"SPELLY, Ingo",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ABRAHAM, Attila",Male,HUN,Hungary,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"KURPIEWSKI, Wojciech",Male,POL,Poland,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"OLSSON, Gunnar",Male,SWE,Sweden,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"GUNNARSSON, Susanne",Female,SWE,Sweden,W,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"KEGEL, Oliver Michael",Male,GER,Germany,M,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"FISCHER, Birgit",Female,GER,Germany,W,Gold,3
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ANDERSSON, Ramon Dean",Male,AUS,Australia,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ROWLING, Ian Mark",Male,AUS,Australia,M,Bronze,1
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"GYULAY, Zsolt",Male,HUN,Hungary,M,Silver,2
Barcelona,1992.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"KOBAN, Rita",Female,HUN,Hungary,W,Gold,3
